@relation trainingmethods

@attribute '<Value from source method is to return>' {true,false}
@attribute '<Permission name is GLOBAL_SEARCH>' {true,false}
@attribute '<Permission name is READ_CALL_LOG>' {true,false}
@attribute '<Permission name is READ_CALENDAR>' {true,false}
@attribute '<Method is part of class that ends with Context>' {true,false}
@attribute '<Permission name is READ_SMS>' {true,false}
@attribute '<Permission name is DEVICE_POWER>' {true,false}
@attribute '<Parameter to sink method put>' {true,false}
@attribute '<Value from source method obtainMessage to return>' {true,false}
@attribute '<Parameter type contains android.content.intent>' {true,false}
@attribute '<Permission name is WRITE_EXTERNAL_STORAGE>' {true,false}
@attribute '<Method name starts with dump>' {true,false}
@attribute '<Method name starts with onClick>' {true,false}
@attribute '<Method is part of an anonymous class>' {true,false}
@attribute '<Permission name is BLUETOOTH_ADMIN>' {true,false}
@attribute '<Parameter is interface>' {true,false}
@attribute '<Parameter type contains com.android.inputmethod.keyboard.key>' {true,false}
@attribute '<Parameter to sink method dump>' {true,false}
@attribute '<Permission name is GET_TASKS>' {true,false}
@attribute '<Parameter to sink method setup>' {true,false}
@attribute '<Permission name is RESTART_PACKAGES>' {true,false}
@attribute '<Base name of class package name: webkit>' {true,false}
@attribute '<Permission name is SET_DEBUG_APP>' {true,false}
@attribute '<Method name starts with get>' {true,false}
@attribute '<Permission name is MODIFY_PHONE_STATE>' {true,false}
@attribute '<Return type is java.util.List>' {true,false}
@attribute '<Method name starts with put>' {true,false}
@attribute '<Parameter to sink method create>' {true,false}
@attribute '<Permission name is RECORD_AUDIO>' {true,false}
@attribute '<Method name starts with delete>' {true,false}
@attribute '<Permission name is ADD_VOICEMAIL>' {true,false}
@attribute '<Method modifier is PUBLIC>' {true,false}
@attribute '<Method name starts with unregister>' {true,false}
@attribute '<Parameter type contains android.filterfw.core.filtercontext>' {true,false}
@attribute '<Method name starts with perform>' {true,false}
@attribute '<Permission name is CALL_PHONE>' {true,false}
@attribute '<Method is part of class that ends with Factory>' {true,false}
@attribute '<Parameter to sink method send>' {true,false}
@attribute '<Method name starts with enable>' {true,false}
@attribute '<Parameter to sink method replace>' {true,false}
@attribute '<Base name of class package name: music>' {true,false}
@attribute '<Permission name is GET_ACCOUNTS>' {true,false}
@attribute '<Permission name is SYSTEM_ALERT_WINDOW>' {true,false}
@attribute '<Parameter to sink method notify>' {true,false}
@attribute '<Parameter to sink method com.android.internal.telephony.CommandsInterface>' {true,false}
@attribute '<Base name of class package name: telephony>' {true,false}
@attribute '<Method name starts with do>' {true,false}
@attribute '<Method name starts with clear>' {true,false}
@attribute '<Method name starts with set>' {true,false}
@attribute '<Permission name is READ_CONTACTS>' {true,false}
@attribute '<Parameter to sink method delete>' {true,false}
@attribute '<Method modifier is FINAL>' {true,false}
@attribute '<Method is part of class android.app.ContentProvider>' {true,false}
@attribute '<Permission name is REBOOT>' {true,false}
@attribute '<Parameter to sink method write>' {true,false}
@attribute '<Parameter to sink method show>' {true,false}
@attribute '<Permission name is UPDATE_DEVICE_STATS>' {true,false}
@attribute '<Return type is android.database.Cursor>' {true,false}
@attribute '<Method name starts with open>' {true,false}
@attribute '<Return type is java.util.Map>' {true,false}
@attribute '<Permission name is USE_CREDENTIALS>' {true,false}
@attribute '<Method is part of class android.app.BroadcastReceiver>' {true,false}
@attribute '<Parameter to sink method clear>' {true,false}
@attribute '<Parameter type contains android.content.contentresolver>' {true,false}
@attribute '<Permission name is WRITE_USER_DICTIONARY>' {true,false}
@attribute '<Value from method parameter to native method>' {true,false}
@attribute '<Method modifier is PROTECTED>' {true,false}
@attribute '<Permission name is WRITE_SOCIAL_STREAM>' {true,false}
@attribute '<Method name starts with disable>' {true,false}
@attribute '<Parameter to sink method disable>' {true,false}
@attribute '<Parameter to sink method start>' {true,false}
@attribute '<Parameter to abstract sink>' {true,false}
@attribute '<Parameter type contains java.io.filedescriptor>' {true,false}
@attribute '<Method name starts with update>' {true,false}
@attribute '<Method name starts with close>' {true,false}
@attribute '<Permission name is SET_WALLPAPER_COMPONENT>' {true,false}
@attribute '<Method name starts with apply>' {true,false}
@attribute '<Parameter to sink method transact>' {true,false}
@attribute '<Method is part of class that ends with View>' {true,false}
@attribute '<Parameter to sink method insert>' {true,false}
@attribute '<Method name starts with remove>' {true,false}
@attribute '<Method name starts with add>' {true,false}
@attribute '<Permission name is RECEIVE_SMS>' {true,false}
@attribute '<Method is part of class that ends with Handler>' {true,false}
@attribute '<Method starts with on and has void/bool return type>' {true,false}
@attribute '<Permission name is WRITE_SETTINGS>' {true,false}
@attribute '<Value from method get to sink method>' {true,false}
@attribute '<Parameter to sink method enqueue>' {true,false}
@attribute '<Parameter type contains java.io.>' {true,false}
@attribute '<Method name starts with bind>' {true,false}
@attribute '<Permission name is AUTHENTICATE_ACCOUNTS>' {true,false}
@attribute '<Method name starts with send>' {true,false}
@attribute '<Method is part of a PUBLIC class>' {true,false}
@attribute '<Permission name is ACCESS_NETWORK_STATE>' {true,false}
@attribute '<Method name starts with is>' {true,false}
@attribute '<Permission name is CHANGE_WIFI_STATE>' {true,false}
@attribute '<Permission name is CALL_PRIVILEGED>' {true,false}
@attribute '<Method name ends with Messenger>' {true,false}
@attribute '<Permission name is WRITE_SMS>' {true,false}
@attribute '<Permission name is READ_SOCIAL_STREAM>' {true,false}
@attribute '<Return type is boolean>' {true,false}
@attribute '<Method is part of a STATIC class>' {true,false}
@attribute '<Value from source method query to return>' {true,false}
@attribute '<Permission name is KILL_BACKGROUND_PROCESSES>' {true,false}
@attribute '<Parameter to sink method dial>' {true,false}
@attribute '<Method name starts with <init>>' {true,false}
@attribute '<Parameter type contains com.google.common.io>' {true,false}
@attribute '<Permission name is VIBRATE>' {true,false}
@attribute '<Method returns constant>' {true,false}
@attribute '<Method modifier is STATIC>' {true,false}
@attribute '<Method is thread runner>' {true,false}
@attribute '<Method is part of class android.app.Service>' {true,false}
@attribute '<Method is part of class that ends with Loader>' {true,false}
@attribute '<Permission name is WRITE_HISTORY_BOOKMARKS>' {true,false}
@attribute '<Parameter type contains android.content.context>' {true,false}
@attribute '<Method is part of class android.content.Context>' {true,false}
@attribute '<Parameter to sink method connect>' {true,false}
@attribute '<Parameter to sink method update>' {true,false}
@attribute '<Base name of class package name: accounts>' {true,false}
@attribute '<Permission name is SEND_SMS>' {true,false}
@attribute '<Value from source method create to return>' {true,false}
@attribute '<Permission name is WAKE_LOCK>' {true,false}
@attribute '<Permission name is READ_HISTORY_BOOKMARKS>' {true,false}
@attribute '<Method name starts with handle>' {true,false}
@attribute '<Value from source method writeToParcel to return>' {true,false}
@attribute '<Parameter to sink method enable>' {true,false}
@attribute '<Method name starts with supply>' {true,false}
@attribute '<Parameter to sink method sync>' {true,false}
@attribute '<Permission name is CAMERA>' {true,false}
@attribute '<Parameter type contains android.database.cursor>' {true,false}
@attribute '<Method name starts with request>' {true,false}
@attribute '<Method is lone getter or setter>' {true,false}
@attribute '<Value from source method get to return>' {true,false}
@attribute '<Permission name is ACCESS_FINE_LOCATION>' {true,false}
@attribute '<Return type is void>' {true,false}
@attribute '<Parameter to sink method bind>' {true,false}
@attribute '<Parameter to sink method println>' {true,false}
@attribute '<Method is part of class that ends with Service>' {true,false}
@attribute '<Method has parameters>' {true,false}
@attribute '<Method name starts with query>' {true,false}
@attribute '<Permission name is MODIFY_AUDIO_SETTINGS>' {true,false}
@attribute '<Permission name is READ_EXTERNAL_STORAGE>' {true,false}
@attribute '<Method name starts with note>' {true,false}
@attribute '<Permission name is DISABLE_KEYGUARD>' {true,false}
@attribute '<Method name starts with process>' {true,false}
@attribute '<Permission name is STOP_APP_SWITCHES>' {true,false}
@attribute '<Permission name is CHANGE_CONFIGURATION>' {true,false}
@attribute '<Method is part of class that contains the name com.google.common.io>' {true,false}
@attribute '<Permission name is ACCESS_COARSE_LOCATION>' {true,false}
@attribute '<Parameter to sink method adjust>' {true,false}
@attribute '<Parameter type contains event>' {true,false}
@attribute '<Permission name is BROADCAST_STICKY>' {true,false}
@attribute '<Permission name is ACCESS_WIFI_STATE>' {true,false}
@attribute '<Method name starts with load>' {true,false}
@attribute '<Method is part of a ABSTRACT class>' {true,false}
@attribute '<Method is part of class android.content.ContentResolver>' {true,false}
@attribute 'Method starting with \'insert\' invoked' {true,false}
@attribute '<Permission name is SET_WALLPAPER>' {true,false}
@attribute '<Permission name is NFC>' {true,false}
@attribute '<Permission name is READ_SYNC_STATS>' {true,false}
@attribute '<Base name of class package name: io>' {true,false}
@attribute '<Permission name is READ_SYNC_SETTINGS>' {true,false}
@attribute '<Method name starts with register>' {true,false}
@attribute '<Permission name is BACKUP>' {true,false}
@attribute '<Return type is byte[]>' {true,false}
@attribute '<Method is part of a FINAL class>' {true,false}
@attribute '<Permission name is READ_USER_DICTIONARY>' {true,false}
@attribute '<Permission name is SET_TIME_ZONE>' {true,false}
@attribute '<Parameter type contains android.net.uri>' {true,false}
@attribute '<Method name starts with release>' {true,false}
@attribute '<Method name starts with toggle>' {true,false}
@attribute '<Permission name is MOUNT_UNMOUNT_FILESYSTEMS>' {true,false}
@attribute '<Method is part of a PROTECTED class>' {true,false}
@attribute '<Parameter to sink method broadcast>' {true,false}
@attribute '<Permission name is CLEAR_APP_USER_DATA>' {true,false}
@attribute '<Permission name is READ_PHONE_STATE>' {true,false}
@attribute '<Method name starts with finish>' {true,false}
@attribute '<Permission name is MANAGE_ACCOUNTS>' {true,false}
@attribute '<Method name starts with insert>' {true,false}
@attribute '<Permission name is MANAGE_APP_TOKENS>' {true,false}
@attribute '<Parameter to sink method onCreate>' {true,false}
@attribute '<Method name starts with run>' {true,false}
@attribute '<Return type is com.android.internal.telephony.Connection>' {true,false}
@attribute '<Parameter to sink method restore>' {true,false}
@attribute '<Method name starts with notify>' {true,false}
@attribute '<Method is part of class that contains the name java.io.>' {true,false}
@attribute '<Return type is android.net.Uri>' {true,false}
@attribute '<Method is part of class that ends with Manager>' {true,false}
@attribute '<Method is part of class android.app.Activity>' {true,false}
@attribute '<Parameter to sink method save>' {true,false}
@attribute '<Method name starts with restore>' {true,false}
@attribute '<Permission name is DUMP>' {true,false}
